#
#--------------------------------------------------------------------------------
##ASTER 14.06.00 CONCEPT t2 CALCULE LE 10/08/2022 A 00:31:39 DE TYPE TABLE_SDASTER
INTITULE         NOEUD    RESU     NOM_CHAM         NUME_ORDRE   INST         ABSC_CURV    COOR_X       COOR_Y       COOR_Z       VMIS         TRESCA       TRACE        DETER       
StressInBal      N4201    resImp   SIGM_NOEU                  16  1.58416E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  9.51167E-02  9.92308E-02 -2.43985E-01 -3.54554E-04
StressInBal      N4202    resImp   SIGM_NOEU                  16  1.58416E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  9.24080E-02  9.64593E-02 -2.37024E-01 -3.24999E-04
StressInBal      N4196    resImp   SIGM_NOEU                  17  1.68317E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  9.67582E-02  1.01000E-01 -2.48184E-01 -3.73102E-04
StressInBal      N4197    resImp   SIGM_NOEU                  17  1.68317E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  9.95926E-02  1.03900E-01 -2.55466E-01 -4.06999E-04
StressInBal      N4198    resImp   SIGM_NOEU                  17  1.68317E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  9.48175E-02  9.55001E-02 -2.79033E-01 -5.89009E-04
StressInBal      N4199    resImp   SIGM_NOEU                  17  1.68317E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  9.39752E-02  9.42332E-02 -2.85652E-01 -6.44443E-04
StressInBal      N4200    resImp   SIGM_NOEU                  17  1.68317E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  9.48168E-02  9.54995E-02 -2.79031E-01 -5.88996E-04
StressInBal      N4201    resImp   SIGM_NOEU                  17  1.68317E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  9.95914E-02  1.03899E-01 -2.55464E-01 -4.06991E-04
StressInBal      N4202    resImp   SIGM_NOEU                  17  1.68317E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  9.67550E-02  1.00997E-01 -2.48177E-01 -3.73071E-04
StressInBal      N4196    resImp   SIGM_NOEU                  18  1.78218E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  1.00013E-01  1.04398E-01 -2.56536E-01 -4.12059E-04
StressInBal      N4197    resImp   SIGM_NOEU                  18  1.78218E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  1.02943E-01  1.07396E-01 -2.64063E-01 -4.49487E-04
StressInBal      N4198    resImp   SIGM_NOEU                  18  1.78218E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  9.80078E-02  9.87134E-02 -2.88422E-01 -6.50490E-04
StressInBal      N4199    resImp   SIGM_NOEU                  18  1.78218E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  9.71372E-02  9.74039E-02 -2.95264E-01 -7.11709E-04
StressInBal      N4200    resImp   SIGM_NOEU                  18  1.78218E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  9.80071E-02  9.87127E-02 -2.88420E-01 -6.50476E-04
StressInBal      N4201    resImp   SIGM_NOEU                  18  1.78218E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  1.02942E-01  1.07395E-01 -2.64061E-01 -4.49478E-04
StressInBal      N4202    resImp   SIGM_NOEU                  18  1.78218E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  1.00010E-01  1.04394E-01 -2.56529E-01 -4.12025E-04
StressInBal      N4196    resImp   SIGM_NOEU                  19  1.88119E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  1.02098E-01  1.06574E-01 -2.61888E-01 -4.38393E-04
StressInBal      N4197    resImp   SIGM_NOEU                  19  1.88119E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  1.05090E-01  1.09635E-01 -2.69570E-01 -4.78203E-04
StressInBal      N4198    resImp   SIGM_NOEU                  19  1.88119E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  1.00051E-01  1.00772E-01 -2.94437E-01 -6.92038E-04
StressInBal      N4199    resImp   SIGM_NOEU                  19  1.88119E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  9.91626E-02  9.94349E-02 -3.01420E-01 -7.57166E-04
StressInBal      N4200    resImp   SIGM_NOEU                  19  1.88119E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  1.00051E-01  1.00771E-01 -2.94434E-01 -6.92023E-04
StressInBal      N4201    resImp   SIGM_NOEU                  19  1.88119E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  1.05088E-01  1.09634E-01 -2.69568E-01 -4.78193E-04
StressInBal      N4202    resImp   SIGM_NOEU                  19  1.88119E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  1.02095E-01  1.06570E-01 -2.61880E-01 -4.38356E-04
StressInBal      N4196    resImp   SIGM_NOEU                  20  1.98020E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  1.02963E-01  1.07476E-01 -2.64109E-01 -4.49650E-04
StressInBal      N4197    resImp   SIGM_NOEU                  20  1.98020E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  1.05980E-01  1.10564E-01 -2.71855E-01 -4.90470E-04
StressInBal      N4198    resImp   SIGM_NOEU                  20  1.98020E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  1.00899E-01  1.01625E-01 -2.96932E-01 -7.09782E-04
StressInBal      N4199    resImp   SIGM_NOEU                  20  1.98020E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  1.00003E-01  1.00277E-01 -3.03974E-01 -7.76577E-04
StressInBal      N4200    resImp   SIGM_NOEU                  20  1.98020E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  1.00898E-01  1.01625E-01 -2.96929E-01 -7.09766E-04
StressInBal      N4201    resImp   SIGM_NOEU                  20  1.98020E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  1.05979E-01  1.10562E-01 -2.71853E-01 -4.90460E-04
StressInBal      N4202    resImp   SIGM_NOEU                  20  1.98020E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  1.02960E-01  1.07473E-01 -2.64102E-01 -4.49612E-04
StressInBal      N4196    resImp   SIGM_NOEU                  21  2.07921E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  1.02587E-01  1.07083E-01 -2.63148E-01 -4.44763E-04
StressInBal      N4197    resImp   SIGM_NOEU                  21  2.07921E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  1.05593E-01  1.10159E-01 -2.70864E-01 -4.85127E-04
StressInBal      N4198    resImp   SIGM_NOEU                  21  2.07921E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  1.00530E-01  1.01254E-01 -2.95848E-01 -7.02039E-04
StressInBal      N4199    resImp   SIGM_NOEU                  21  2.07921E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  9.96376E-02  9.99112E-02 -3.02865E-01 -7.68104E-04
StressInBal      N4200    resImp   SIGM_NOEU                  21  2.07921E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  1.00530E-01  1.01253E-01 -2.95846E-01 -7.02023E-04
StressInBal      N4201    resImp   SIGM_NOEU                  21  2.07921E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  1.05591E-01  1.10158E-01 -2.70862E-01 -4.85117E-04
StressInBal      N4202    resImp   SIGM_NOEU                  21  2.07921E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  1.02583E-01  1.07079E-01 -2.63140E-01 -4.44726E-04
StressInBal      N4196    resImp   SIGM_NOEU                  22  2.17822E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  1.00978E-01  1.05404E-01 -2.59027E-01 -4.24201E-04
StressInBal      N4197    resImp   SIGM_NOEU                  22  2.17822E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  1.03938E-01  1.08433E-01 -2.66620E-01 -4.62685E-04
StressInBal      N4198    resImp   SIGM_NOEU                  22  2.17822E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  9.89550E-02  9.96672E-02 -2.91212E-01 -6.69551E-04
StressInBal      N4199    resImp   SIGM_NOEU                  22  2.17822E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  9.80761E-02  9.83454E-02 -2.98119E-01 -7.32557E-04
StressInBal      N4200    resImp   SIGM_NOEU                  22  2.17822E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  9.89543E-02  9.96666E-02 -2.91210E-01 -6.69536E-04
StressInBal      N4201    resImp   SIGM_NOEU                  22  2.17822E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  1.03936E-01  1.08431E-01 -2.66618E-01 -4.62676E-04
StressInBal      N4202    resImp   SIGM_NOEU                  22  2.17822E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  1.00975E-01  1.05400E-01 -2.59020E-01 -4.24166E-04
StressInBal      N4196    resImp   SIGM_NOEU                  23  2.27723E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  9.81773E-02  1.02479E-01 -2.51847E-01 -3.89902E-04
StressInBal      N4197    resImp   SIGM_NOEU                  23  2.27723E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  1.01055E-01  1.05425E-01 -2.59228E-01 -4.25259E-04
StressInBal      N4198    resImp   SIGM_NOEU                  23  2.27723E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  9.62106E-02  9.69030E-02 -2.83136E-01 -6.15380E-04
StressInBal      N4199    resImp   SIGM_NOEU                  23  2.27723E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  9.53561E-02  9.56180E-02 -2.89851E-01 -6.73286E-04
StressInBal      N4200    resImp   SIGM_NOEU                  23  2.27723E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  9.62099E-02  9.69024E-02 -2.83134E-01 -6.15366E-04
StressInBal      N4201    resImp   SIGM_NOEU                  23  2.27723E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  1.01054E-01  1.05424E-01 -2.59226E-01 -4.25251E-04
StressInBal      N4202    resImp   SIGM_NOEU                  23  2.27723E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  9.81741E-02  1.02476E-01 -2.51840E-01 -3.89869E-04
StressInBal      N4196    resImp   SIGM_NOEU                  24  2.37624E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  9.42512E-02  9.83806E-02 -2.41781E-01 -3.45003E-04
StressInBal      N4197    resImp   SIGM_NOEU                  24  2.37624E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  9.70142E-02  1.01209E-01 -2.48865E-01 -3.76274E-04
StressInBal      N4198    resImp   SIGM_NOEU                  24  2.37624E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  9.23637E-02  9.30284E-02 -2.71816E-01 -5.44482E-04
StressInBal      N4199    resImp   SIGM_NOEU                  24  2.37624E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  9.15435E-02  9.17949E-02 -2.78262E-01 -5.95715E-04
StressInBal      N4200    resImp   SIGM_NOEU                  24  2.37624E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  9.23631E-02  9.30278E-02 -2.71814E-01 -5.44470E-04
StressInBal      N4201    resImp   SIGM_NOEU                  24  2.37624E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  9.70129E-02  1.01208E-01 -2.48863E-01 -3.76266E-04
StressInBal      N4202    resImp   SIGM_NOEU                  24  2.37624E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  9.42481E-02  9.83775E-02 -2.41774E-01 -3.44974E-04
StressInBal      N4196    resImp   SIGM_NOEU                  25  2.47525E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  8.92949E-02  9.32067E-02 -2.29074E-01 -2.93420E-04
StressInBal      N4197    resImp   SIGM_NOEU                  25  2.47525E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  9.19131E-02  9.58874E-02 -2.35782E-01 -3.20001E-04
StressInBal      N4198    resImp   SIGM_NOEU                  25  2.47525E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  8.75074E-02  8.81370E-02 -2.57525E-01 -4.63041E-04
StressInBal      N4199    resImp   SIGM_NOEU                  25  2.47525E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  8.67303E-02  8.69685E-02 -2.63632E-01 -5.06608E-04
StressInBal      N4200    resImp   SIGM_NOEU                  25  2.47525E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  8.75068E-02  8.81365E-02 -2.57523E-01 -4.63030E-04
StressInBal      N4201    resImp   SIGM_NOEU                  25  2.47525E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  9.19119E-02  9.58861E-02 -2.35780E-01 -3.19994E-04
StressInBal      N4202    resImp   SIGM_NOEU                  25  2.47525E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  8.92920E-02  9.32037E-02 -2.29067E-01 -2.93395E-04
StressInBal      N4196    resImp   SIGM_NOEU                  26  2.57426E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  8.34283E-02  8.70824E-02 -2.14030E-01 -2.39334E-04
StressInBal      N4197    resImp   SIGM_NOEU                  26  2.57426E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  8.58749E-02  8.95878E-02 -2.20296E-01 -2.61001E-04
StressInBal      N4198    resImp   SIGM_NOEU                  26  2.57426E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  8.17589E-02  8.23471E-02 -2.40609E-01 -3.77656E-04
StressInBal      N4199    resImp   SIGM_NOEU                  26  2.57426E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  8.10329E-02  8.12555E-02 -2.46315E-01 -4.13187E-04
StressInBal      N4200    resImp   SIGM_NOEU                  26  2.57426E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  8.17583E-02  8.23466E-02 -2.40607E-01 -3.77647E-04
StressInBal      N4201    resImp   SIGM_NOEU                  26  2.57426E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  8.58738E-02  8.95866E-02 -2.20294E-01 -2.60996E-04
StressInBal      N4202    resImp   SIGM_NOEU                  26  2.57426E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  8.34256E-02  8.70796E-02 -2.14024E-01 -2.39314E-04
StressInBal      N4196    resImp   SIGM_NOEU                  27  2.67327E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  7.67929E-02  8.01557E-02 -1.97015E-01 -1.86679E-04
StressInBal      N4197    resImp   SIGM_NOEU                  27  2.67327E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  7.90454E-02  8.24628E-02 -2.02780E-01 -2.03565E-04
StressInBal      N4198    resImp   SIGM_NOEU                  27  2.67327E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  7.52571E-02  7.57984E-02 -2.21476E-01 -2.94538E-04
StressInBal      N4199    resImp   SIGM_NOEU                  27  2.67327E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  7.45889E-02  7.47938E-02 -2.26727E-01 -3.22247E-04
StressInBal      N4200    resImp   SIGM_NOEU                  27  2.67327E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  7.52565E-02  7.57979E-02 -2.21474E-01 -2.94531E-04
StressInBal      N4201    resImp   SIGM_NOEU                  27  2.67327E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  7.90444E-02  8.24617E-02 -2.02778E-01 -2.03561E-04
StressInBal      N4202    resImp   SIGM_NOEU                  27  2.67327E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  7.67904E-02  8.01532E-02 -1.97010E-01 -1.86663E-04
StressInBal      N4196    resImp   SIGM_NOEU                  28  2.77228E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  6.95489E-02  7.25938E-02 -1.78439E-01 -1.38703E-04
StressInBal      N4197    resImp   SIGM_NOEU                  28  2.77228E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  7.15896E-02  7.46843E-02 -1.83657E-01 -1.51237E-04
StressInBal      N4198    resImp   SIGM_NOEU                  28  2.77228E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  6.81589E-02  6.86491E-02 -2.00588E-01 -2.18815E-04
StressInBal      N4199    resImp   SIGM_NOEU                  28  2.77228E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  6.75538E-02  6.77394E-02 -2.05344E-01 -2.39398E-04
StressInBal      N4200    resImp   SIGM_NOEU                  28  2.77228E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  6.81584E-02  6.86487E-02 -2.00586E-01 -2.18810E-04
StressInBal      N4201    resImp   SIGM_NOEU                  28  2.77228E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  7.15887E-02  7.46833E-02 -1.83655E-01 -1.51234E-04
StressInBal      N4202    resImp   SIGM_NOEU                  28  2.77228E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  6.95467E-02  7.25915E-02 -1.78434E-01 -1.38691E-04
StressInBal      N4196    resImp   SIGM_NOEU                  29  2.87129E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  6.18713E-02  6.45792E-02 -1.58751E-01 -9.76754E-05
StressInBal      N4197    resImp   SIGM_NOEU                  29  2.87129E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  6.36874E-02  6.64402E-02 -1.63389E-01 -1.06491E-04
StressInBal      N4198    resImp   SIGM_NOEU                  29  2.87129E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  6.06357E-02  6.10717E-02 -1.78449E-01 -1.54066E-04
StressInBal      N4199    resImp   SIGM_NOEU                  29  2.87129E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  6.00975E-02  6.02627E-02 -1.82679E-01 -1.68557E-04
StressInBal      N4200    resImp   SIGM_NOEU                  29  2.87129E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  6.06353E-02  6.10714E-02 -1.78448E-01 -1.54062E-04
StressInBal      N4201    resImp   SIGM_NOEU                  29  2.87129E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  6.36866E-02  6.64393E-02 -1.63387E-01 -1.06489E-04
StressInBal      N4202    resImp   SIGM_NOEU                  29  2.87129E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  6.18693E-02  6.45772E-02 -1.58746E-01 -9.76672E-05
StressInBal      N4196    resImp   SIGM_NOEU                  30  2.97030E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  5.39454E-02  5.63055E-02 -1.38425E-01 -6.47606E-05
StressInBal      N4197    resImp   SIGM_NOEU                  30  2.97030E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  5.55295E-02  5.79293E-02 -1.42465E-01 -7.05967E-05
StressInBal      N4198    resImp   SIGM_NOEU                  30  2.97030E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  5.28692E-02  5.32492E-02 -1.55594E-01 -1.02128E-04
StressInBal      N4199    resImp   SIGM_NOEU                  30  2.97030E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  5.24000E-02  5.25441E-02 -1.59282E-01 -1.11732E-04
StressInBal      N4200    resImp   SIGM_NOEU                  30  2.97030E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  5.28688E-02  5.32489E-02 -1.55593E-01 -1.02125E-04
StressInBal      N4201    resImp   SIGM_NOEU                  30  2.97030E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  5.55288E-02  5.79285E-02 -1.42464E-01 -7.05952E-05
StressInBal      N4202    resImp   SIGM_NOEU                  30  2.97030E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  5.39436E-02  5.63037E-02 -1.38421E-01 -6.47552E-05
StressInBal      N4196    resImp   SIGM_NOEU                  31  3.06931E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  4.64022E-02  4.84313E-02 -1.19080E-01 -4.12312E-05
StressInBal      N4197    resImp   SIGM_NOEU                  31  3.06931E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  4.77656E-02  4.98294E-02 -1.22551E-01 -4.49396E-05
StressInBal      N4198    resImp   SIGM_NOEU                  31  3.06931E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  4.54777E-02  4.58044E-02 -1.33842E-01 -6.50053E-05
StressInBal      N4199    resImp   SIGM_NOEU                  31  3.06931E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  4.50742E-02  4.51981E-02 -1.37014E-01 -7.11176E-05
StressInBal      N4200    resImp   SIGM_NOEU                  31  3.06931E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  4.54773E-02  4.58041E-02 -1.33841E-01 -6.50038E-05
StressInBal      N4201    resImp   SIGM_NOEU                  31  3.06931E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  4.77650E-02  4.98288E-02 -1.22550E-01 -4.49387E-05
StressInBal      N4202    resImp   SIGM_NOEU                  31  3.06931E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  4.64006E-02  4.84297E-02 -1.19077E-01 -4.12277E-05
StressInBal      N4196    resImp   SIGM_NOEU                  32  3.16832E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  4.00394E-02  4.17893E-02 -1.02763E-01 -2.65006E-05
StressInBal      N4197    resImp   SIGM_NOEU                  32  3.16832E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  4.12166E-02  4.29971E-02 -1.05753E-01 -2.88789E-05
StressInBal      N4198    resImp   SIGM_NOEU                  32  3.16832E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  3.92428E-02  3.95246E-02 -1.15494E-01 -4.17691E-05
StressInBal      N4199    resImp   SIGM_NOEU                  32  3.16832E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  3.88947E-02  3.90017E-02 -1.18231E-01 -4.56957E-05
StressInBal      N4200    resImp   SIGM_NOEU                  32  3.16832E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  3.92425E-02  3.95244E-02 -1.15493E-01 -4.17681E-05
StressInBal      N4201    resImp   SIGM_NOEU                  32  3.16832E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  4.12161E-02  4.29965E-02 -1.05752E-01 -2.88783E-05
StressInBal      N4202    resImp   SIGM_NOEU                  32  3.16832E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  4.00380E-02  4.17879E-02 -1.02760E-01 -2.64983E-05
StressInBal      N4196    resImp   SIGM_NOEU                  33  3.26733E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  3.51989E-02  3.67364E-02 -9.03491E-02 -1.80120E-05
StressInBal      N4197    resImp   SIGM_NOEU                  33  3.26733E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  3.62345E-02  3.77994E-02 -9.29746E-02 -1.96250E-05
StressInBal      N4198    resImp   SIGM_NOEU                  33  3.26733E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  3.44996E-02  3.47473E-02 -1.01536E-01 -2.83817E-05
StressInBal      N4199    resImp   SIGM_NOEU                  33  3.26733E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  3.41936E-02  3.42878E-02 -1.03942E-01 -3.10493E-05
StressInBal      N4200    resImp   SIGM_NOEU                  33  3.26733E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  3.44994E-02  3.47471E-02 -1.01535E-01 -2.83811E-05
StressInBal      N4201    resImp   SIGM_NOEU                  33  3.26733E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  3.62340E-02  3.77988E-02 -9.29738E-02 -1.96246E-05
StressInBal      N4202    resImp   SIGM_NOEU                  33  3.26733E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  3.51977E-02  3.67352E-02 -9.03464E-02 -1.80105E-05
StressInBal      N4196    resImp   SIGM_NOEU                  34  3.36634E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  3.19974E-02  3.33944E-02 -8.21387E-02 -1.35354E-05
StressInBal      N4197    resImp   SIGM_NOEU                  34  3.36634E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  3.29393E-02  3.43616E-02 -8.45227E-02 -1.47453E-05
StressInBal      N4198    resImp   SIGM_NOEU                  34  3.36634E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  3.13625E-02  3.15876E-02 -9.23041E-02 -2.13228E-05
StressInBal      N4199    resImp   SIGM_NOEU                  34  3.36634E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  3.10844E-02  3.11700E-02 -9.44906E-02 -2.33266E-05
StressInBal      N4200    resImp   SIGM_NOEU                  34  3.36634E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  3.13622E-02  3.15873E-02 -9.23034E-02 -2.13223E-05
StressInBal      N4201    resImp   SIGM_NOEU                  34  3.36634E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  3.29388E-02  3.43611E-02 -8.45220E-02 -1.47450E-05
StressInBal      N4202    resImp   SIGM_NOEU                  34  3.36634E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  3.19963E-02  3.33933E-02 -8.21363E-02 -1.35342E-05
StressInBal      N4196    resImp   SIGM_NOEU                  35  3.46535E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  3.05120E-02  3.18438E-02 -7.83295E-02 -1.17388E-05
StressInBal      N4197    resImp   SIGM_NOEU                  35  3.46535E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  3.14104E-02  3.27666E-02 -8.06014E-02 -1.27870E-05
StressInBal      N4198    resImp   SIGM_NOEU                  35  3.46535E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  2.99069E-02  3.01215E-02 -8.80209E-02 -1.84901E-05
StressInBal      N4199    resImp   SIGM_NOEU                  35  3.46535E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  2.96418E-02  2.97234E-02 -9.01057E-02 -2.02276E-05
StressInBal      N4200    resImp   SIGM_NOEU                  35  3.46535E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  2.99067E-02  3.01213E-02 -8.80202E-02 -1.84897E-05
StressInBal      N4201    resImp   SIGM_NOEU                  35  3.46535E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  3.14100E-02  3.27661E-02 -8.06007E-02 -1.27867E-05
