TIME	Clamp rail side	Clamp sleeper side	Bottom sleeper	
[s]	[mm]	[mm]	[mm]	
0.0	0.0	0.0	0.0	
	0.001	-0.00161632997236	-0.00152424232889	-0.00155535851902	
	0.002	-0.00636241419707	-0.00599955907366	-0.0061220278972	
	0.003	-0.0141208144614	-0.0133144955663	-0.0135862640098	
	0.004	-0.0247000542182	-0.0232878115935	-0.0237631132981	
	0.005	-0.037839360336	-0.035672969434	-0.0364009927543	
	0.006	-0.0532151063983	-0.0501642252419	-0.0511879059588	
	0.007	-0.0704487955554	-0.0664041706359	-0.0677591388927	
	0.008	-0.0891163911382	-0.0839925432984	-0.0857062506279	
	0.009000000000000001	-0.108758759654	-0.102496084332	-0.104587132096	
	0.01	-0.128892974348	-0.121459204674	-0.123936890383	
	0.011	-0.149024196245	-0.140415193448	-0.14327928597	
	0.012	-0.168657845145	-0.158897697001	-0.162138446127	
	0.013000000000000001	-0.187311759355	-0.176452184531	-0.180050564574	
	0.014	-0.204528043872	-0.192647117179	-0.196575298495	
	0.015	-0.219884319916	-0.207084549924	-0.211306586717	
	0.016	-0.233004095715	-0.219409902307	-0.223882619713	
	0.017	-0.243566007757	-0.229320661736	-0.233994720336	
	0.018000000000000002	-0.251311702178	-0.236573802412	-0.241394913933	
	0.019	-0.256052166333	-0.240991741115	-0.245902005399	
	0.02	-0.257672353721	-0.242466682281	-0.247406012632	
	0.021	-0.256133989457	-0.240963246445	-0.24587084828	
	0.022	-0.251476488814	-0.236519318784	-0.241335185259	
	0.023	-0.243815965335	-0.229245096084	-0.2339114839	
	0.024	-0.233342354922	-0.219320357431	-0.223783206589	
	0.025	-0.220314726182	-0.206990025344	-0.211200287945	
	0.026000000000000002	-0.205054892752	-0.192558126874	-0.196472972351	
	0.027	-0.187939485996	-0.176380304414	-0.179964171597	
	0.028	-0.169390681345	-0.158855058815	-0.162080529009	
	0.029	-0.149865808364	-0.140413942055	-0.143262411726	
	0.03	-0.130175782742	-0.121821840951	-0.124290324342	
	0.031	-0.112073905035	-0.104732150464	-0.10685141404	
	0.032	-0.0972492071659	-0.0907372593855	-0.0925705684208	
	0.033	-0.0863968031173	-0.0804918856645	-0.0821158548333	
	0.034	-0.0797844214251	-0.0742475621548	-0.0757439218696	
	0.035	-0.0775754383128	-0.0721573642818	-0.0736109497963	
	0.036000000000000004	-0.0798248779903	-0.074272162495	-0.075768826993	
	0.037	-0.086478076419	-0.0805393870793	-0.08216389005	
	0.038	-0.0973720411983	-0.0908043355086	-0.0926382583108	
	0.039	-0.112239473613	-0.104813989704	-0.106933729545	
	0.04	-0.130338572177	-0.12186793324	-0.124335571353	
	0.041	-0.150010027229	-0.1404006928	-0.143246338613	
	0.042	-0.169568284064	-0.158822431079	-0.162043732624	
	0.043000000000000003	-0.188155836273	-0.176324569642	-0.17990267013	
	0.044	-0.205315772422	-0.192476495925	-0.196383753509	
	0.045	-0.220626324349	-0.206880839317	-0.211081507715	
	0.046	-0.233711235618	-0.219183239782	-0.223634348128	
	0.047	-0.244249010841	-0.229081058859	-0.233733469153	
	0.048	-0.251980818287	-0.236330818697	-0.241130434843	
	0.049	-0.256716852168	-0.240754186875	-0.24564328559	
	0.05	-0.25834099815	-0.242242359838	-0.247161010719	
	0.051000000000000004	-0.256813687403	-0.240758737195	-0.245646277032	
	0.052000000000000005	-0.252172869351	-0.236339821447	-0.241136346549	
	0.053	-0.24453307885	-0.229094320675	-0.233742160525	
	0.054	-0.234082621097	-0.219200476609	-0.223645612627	
	0.055	-0.221078943122	-0.206901683427	-0.211095077971	
	0.056	-0.205842305669	-0.192500505008	-0.196399307935	
	0.057	-0.188747911066	-0.176351237746	-0.17991984088	
	0.058	-0.170216679936	-0.158851201123	-0.162062114701	
	0.059000000000000004	-0.150704903709	-0.140430970359	-0.143265499897	
	0.06	-0.130693026961	-0.121543790918	-0.123992497851	
	0.061	-0.110673835537	-0.102654435283	-0.10471737004	
	0.062	-0.0911379287213	-0.084228102819	-0.0859148303684	
	0.063	-0.0725728568272	-0.0667180600958	-0.0680473138818	
	0.064	-0.055431510851	-0.0505545063141	-0.0515539049808	
	0.065	-0.0401352237719	-0.0361363231798	-0.0368415904279	
	0.066	-0.0270629222476	-0.0238187665986	-0.0242728323703	
	0.067	-0.0165366092444	-0.0139050088801	-0.0141570011965	
	0.068	-0.00881607356907	-0.00663942740816	-0.00674345067567	
	0.069	-0.00409211865988	-0.00220129218545	-0.0022150970587	
	0.07	-0.00215217435689	-0.000389444338828	-0.000366660860906	
	0.07100000000000001	-0.00180157973554	-7.66415498536e-05	-4.78750239377e-05	
	0.07200000000000001	-0.00178082941422	-7.47708427487e-05	-4.63648518008e-05	
	0.073	-0.00176032138817	-7.29350735889e-05	-4.48850289635e-05	
	0.074	-0.00174005282808	-7.11336572409e-05	-4.34350288661e-05	
	0.075	-0.00172002093768	-6.93660178063e-05	-4.20143334353e-05	
	0.076	-0.00170022295332	-6.76315884818e-05	-4.06224329525e-05	
	0.077	-0.00168065614363	-6.59298114202e-05	-3.92588259254e-05	
	0.078	-0.00166131780911	-6.42601375944e-05	-3.79230189609e-05	
	0.079	-0.00164220528178	-6.26220266628e-05	-3.66145266399e-05	
