114	-0.0007802987	-0.0043770475	0.000307456	-0.0036557105	-0.0306212846	-0.0070983069	-0.0002455996	0.0028914127	0.0009240217	0.001053249	0.0098491507	0.0029799761	-0.0007853949	-0.0096886475	-0.0029540143	-0.0013142143	-0.0123637216	-0.0038067934	0.0033172292	0.0191703439	0.0039983499	0.0028209919	0.026159998	0.0054234853	0.0017193434	0.0114139542	0.0026670799	0.0003892944	0.0037205454	0.0005032288	-0.0011621891	-0.0055301245	-0.001004478	-0.0010024475	-0.0086670416	-0.0016954463	-0.006299858	-0.0290656872	-0.0030184861	-0.00691811	-0.0430854447	-0.0064826389
125	0.0004866921	0.0036333404	0.0011869962	0.0190057214	0.0021150915	0.006203068	0.0030600892	0.0014631002	0.0012722309	0.000703237	0.001346428	0.0005030732	-0.0014710765	-0.001013549	-0.0006785674	-0.0020230685	-0.0009946447	-0.0008549075	-0.0101675652	-0.0013707064	-0.0029816406	-0.0107891727	-0.0006948683	-0.0028784596	-0.0027514051	-0.0011337617	-0.0010399115	0.0026508162	-0.0011626871	0.000114118	-0.0069412384	0.0012992757	-0.0010020461	-0.0024050407	0.0010926609	-0.0001430331	-0.0024083494	-0.0115591893	-0.0032546539	0.0121171959	-0.0127498358	-0.0010529328
341	0.0021436417	-0.0876917318	-0.0376366973	-0.0195214394	-0.127042741	-0.0788453892	-0.0051196418	-0.0578626208	-0.023864137	-0.0064493218	-0.0645089969	-0.0269761998	0.0003533218	-0.049530942	-0.0137655875	-0.0006198842	-0.054235395	-0.0165028218	0.0019387822	0.0203125719	0.0083489688	-0.0004715613	-0.001580504	-0.000635042	-0.0138778957	-0.0794690624	-0.0403267182	-0.0029073434	-0.0058984417	-0.0075614611	0.0068369308	0.0579244718	0.0241980832	0.0037670981	0.0298781097	0.0126099521	0.0354775228	0.241723955	0.109009095	0.0242887866	0.148456246	0.0681572035
363	0.0095183132	-0.0207615811	-0.0071342252	-0.0089164553	0.0176984873	0.0108865546	0.0082236957	-0.0584082045	-0.0227870047	-0.0050078495	0.0138858901	0.0052428679	0.0026741359	0.0034558615	-0.0001852554	-0.0024819509	-0.0531576909	-0.0189594608	-0.0003602645	0.0047767707	0.001549562	-0.0001431393	-0.0021472366	-0.0008421598	-0.0037147561	0.0342369266	0.0134885181	0.0040103998	-0.0305699017	-0.0122115007	-0.0024468557	-0.0288704876	-0.0101100756	0.0050717904	-0.0538487434	-0.0207327008	-0.0018250442	0.0431066565	0.0176869258	0.0071730763	-0.004618024	-0.0017137985
386	0.0395299457	-0.0048019635	-0.0074534006	0.231780842	-0.105597876	0.0616964176	0.15764229	-0.0397130474	0.0385326073	0.0040081427	-0.0149251521	0.0024048868	0.0180476401	0.0005638991	0.0030796293	0.0066640405	-0.0141839255	0.000465684	0.0201037116	-0.0077869119	0.0038747615	0.0037092392	-0.00163364	0.0005340654	-0.0494547673	0.0101309214	-0.00908083	0.0162266474	0.0026828358	0.0024400235	0.148904681	-0.0620193034	0.025631059	0.163922444	-0.0499401502	0.02480142	-0.0102791572	0.0023477641	0.0020812508	-0.02570704	0.0257894378	-0.0026388576
658	0.0307582151	-0.208960161	-0.0812805519	-0.657864392	-0.248868093	-0.539051116	0.100668341	-0.146035299	0.0235479902	-0.0261057392	-0.272778332	-0.102159113	0.13028051	-0.0099666137	0.0893214867	0.0519747771	0.018760955	0.074330382	-0.180892795	-0.122841567	-0.196856022	-0.220693767	-0.259929031	-0.253354073	0.0565708913	-0.117043406	0.0079888664	0.0356174782	-0.154544368	-0.0159491953	0.0007592739	-0.123256691	-0.0302770548	0.0239054542	-0.0199395362	0.0093911756	-0.201480523	-0.616069019	-0.331063896	-0.138266593	-0.512013555	-0.269487053
722	0.00039348	0.0002507975	-0.0030501948	0.013295996	-0.0019247512	-0.0085983239	-0.0114408964	-0.0028271587	-0.0033322854	-0.00139157	-0.0091154212	-0.0035729474	0.0057063396	-0.0065607918	0.0041795489	-0.0062107197	-0.0047708047	-0.0032245566	0.0044721114	-0.0082762791	-0.0122012552	0.0071615977	-0.0166911446	-0.0156383011	-0.001060864	0.0157210436	0.0158088002	0.006619948	-0.0325399823	-0.0149279218	0.0026906095	-0.0190565195	-0.0099208942	7.954043e-05	-0.013718768	-0.0091582052	-0.0044355113	-0.0077702557	-0.0079344045	-0.0030474132	0.0032373895	0.0016721963
738	-0.193625763	0.0301202238	-0.102184802	-0.198094517	-0.0881778225	-0.154835939	0.179790244	0.0488088429	0.132287949	0.156256288	-0.0216236729	0.0696144551	0.186484963	-0.0128933312	0.085464783	0.0811635405	0.0028934826	0.0356483757	0.10281083	0.007810147	0.0240824986	0.661644936	-0.0260815285	0.2222628	-0.0925552323	-0.0116214352	-0.0147999963	0.0912611485	-0.0245386921	0.063274473	0.0804784298	-0.0045416467	0.0302006863	0.0412841029	0.0121952044	0.0179706961	-0.547619283	0.0278902277	-0.192258671	0.130932808	-0.0269464422	0.0268626548
785	-0.0508113392	-0.0780573338	-0.6371153	0.148532704	-0.0208778642	-0.262566835	0.219956249	0.0337663703	0.104114018	0.200593099	-0.035862539	-0.328763872	0.106462248	-0.0284981802	-0.213972881	0.0715536103	0.0530680157	0.36205259	-0.170306027	-0.0360035412	-0.249993086	-0.152434468	-0.0431770347	-0.278579056	-0.0366112627	0.0339506008	0.252261996	-0.0339049771	0.023503283	0.105281815	0.0793605372	-0.0524589717	-0.372063428	0.0279768612	-0.0158691388	-0.125038505	-0.0149262631	-0.0436874144	-0.18787986	-0.0321886837	-0.0321175009	-0.126609504
1037	0.0695088431	0.47641626	-0.20563893	-0.525280416	-0.269781023	-1.17610002	0.585716724	0.275223106	0.814332008	0.46936813	0.437674135	0.795572221	-0.0180566143	-0.256151289	-0.250279516	-0.154916286	0.180784598	0.0403997228	0.192134276	-0.0606340356	0.0949007943	-0.105722934	0.341681123	0.256840825	-0.11281275	-0.529578805	-0.47341454	0.0566261001	-0.217912525	-0.134515971	-0.735602319	-0.194508299	-0.55910337	-0.56521666	-0.326696903	-0.576613009	0.543602645	0.281878144	0.5300439	0.873807311	0.572739303	0.780509472
