0.0710619162109	0.0748361790202	0.0694455357987	0.0313312853809	0.286761907809	0.155991513364
0.0893616308987	0.143132718186	0.497543809225	0.45770691742	1.22374714685	0.847244412082
0.0261746198286	0.025171112566	0.0271970953396	0.00998110410915	0.0672975556588	0.0517421509197
0.0537885426984	0.0317321845403	0.066800355924	0.0395461849751	0.0755070464469	0.146228491386
0.124433394414	0.0940408029647	0.184889221901	0.138368880725	0.259730367578	0.107645936071
0.0241807622244	0.0159733366837	0.0228417901347	0.0228163063016	0.0369720621059	0.0833848880664
0.328732520812	0.0247877328532	0.448455091999	0.0306021286489	0.424544116625	0.0309401356827
0.101896504629	0.0976671083805	0.14403400724	0.136575456036	0.110243213163	0.107144537811
0.0193014465216	0.0192995985816	0.00732736011744	0.00756653062406	0.0329840338494	0.0333157229584
0.00377480006309	0.00282578340224	0.00523494435616	0.00396602519312	0.0106205520845	0.00683350951921
0.0673420501465	0.0477824682638	0.0538244151494	0.018746733101	0.11668289894	0.071973927653
0.00745074344646	0.00411818669574	0.00920606310878	0.00777884519455	0.0181055693712	0.0153878466472
0.00111908293326	0.00112728306779	0.00044330418979	0.000438530701576	0.00168994429036	0.00193176636828
0.0430323215793	0.00754426384183	0.0160268464719	0.00345846020195	0.0428100512126	0.00915610585865
0.0240259353611	0.0134152735427	0.0321637850791	0.0179777411892	0.0710260492738	0.0204612036928
0.00160903146304	0.00126044184506	0.00214768173632	0.00156090361525	0.00332948462002	0.0013738668645
0.00178983489237	0.00171386191985	0.00229972509281	0.000767469575492	0.00478070887304	0.00246593828278
0.129248650087	0.00694524721291	0.107075522337	0.00348663064314	0.0458287752414	0.0115876699108
0.0331077701826	0.00569145407372	0.0171320738642	0.0081551568204	0.020243013221	0.00619718450031
0.00153560741477	0.00151512815386	0.00470412411122	0.00381119394563	0.00980164013893	0.00822674050089
0.0263778982768	0.024327370524	0.0306151471567	0.0101514749534	0.0678666671945	0.0265211373878
0.00106335733881	0.000968917016877	0.000951014723004	0.000343929256266	0.0022300832747	0.000791670644282
0.00596899603844	0.0035652490474	0.00518558201317	0.00368805302279	0.00795588020452	0.00394672667333
0.00024711737863	0.000236027223951	0.000202552353008	0.000171162031391	0.000556225979347	0.000570868155007
0.0257984055207	0.00200906078335	0.0241186870424	0.00106392227837	0.0269338567077	0.00370857631952
0.00187380822879	0.000600289558801	0.00201240737641	0.000869152062858	0.00150298168769	0.00179151231746
9.06100279277e-05	9.15146492682e-05	4.38922579499e-05	5.09846753096e-05	0.000189286086972	0.000194571910085
0.0108116045271	0.00162693122945	0.0124086729469	0.000578252787715	0.0155408297769	0.00247934074998
0.000520522218004	0.000254237589321	0.000561689765938	0.000219387600573	0.000961570212236	0.000316631209967
0.00479307126153	0.00207799106901	0.000520231745331	0.000388790550786	0.00448778744829	0.00206288427385
0.000415562541924	0.000249957585932	0.000264463059475	9.79120612999e-05	0.000784430653298	0.000422128411516
0.00930783903237	0.00673917418318	0.00869375951508	0.00529001921523	0.0195498389241	0.00693855558261
0.00290080051008	0.00206035068142	0.00134918003647	0.000409957117885	0.00447258390313	0.00248865103905
0.0128671152039	0.00199524556274	0.0101580116681	0.00121473183769	0.00362349955248	0.00295958322533
0.00178791031405	0.000400730406703	0.00151860911896	0.00123068626582	0.00236402772316	0.00249727920596
9.59024552625e-05	5.18324604368e-05	4.83132168824e-05	2.23082810778e-05	0.000148079317441	0.000174941548719
0.00186333705468	0.00245415762202	0.00235899955984	0.000934859347806	0.00593359321076	0.00365770954988
0.00113307128962	0.000575852027521	0.000879340633168	0.00029558739338	0.00177237888571	0.000730003037562
0.000735128598277	0.00043756315375	0.000425099332473	0.000136978018898	0.000999012208064	0.000833824979257
0.000773818055775	0.0001111532773	0.000471175959765	0.000149230353694	0.00207586367696	0.000107131255492
0.00787659258381	0.00739095991401	0.00826199161401	0.00257986192065	0.0200958648027	0.00796681547117
0.00496089095495	0.00331041504455	0.00460939183949	0.00343173040168	0.0110468933321	0.00478676370197
0.00129270720738	0.000856070091019	0.0011522816652	0.000930812544799	0.0022485705278	0.00195136657147
0.000890575152074	0.000373673894915	0.000888398060571	0.000494450501531	0.00066241428717	0.000442136021127
