109	-0.0021583699	-0.0225933641	-0.0042921873	-0.0005808129	-0.0262131486	-0.0048582074	0.0002655874	0.010867767	0.0031630269	0.0020687622	0.0217590556	0.0060891025	-0.0002610551	-0.0073280539	-0.0023968483	-0.0010919379	-0.0100257257	-0.0031957824	0.0008984877	0.0093356557	0.0011522011	-0.0002300529	0.0118958289	0.0014649296	-0.0006825558	-0.0102476254	-0.0032509696	-0.0007486697	-0.0086463438	-0.0028016751	0.0001530497	0.0075727506	0.0024083713	0.0007649581	0.004364694	0.0017426001	-0.0056682788	-0.0618915744	-0.0140558453	-0.0025565645	-0.0594764203	-0.0129257878
120	-0.0045402828	0.0016606037	0.0001274374	-0.0185654853	0.001278166	-0.0022550803	-0.0040760543	0.0003931533	-0.0004295187	-0.0091146678	0.0002434495	-0.0013245404	0.0040606838	-0.0008843963	0.0002610987	0.0038498845	-0.0008569321	0.0002148669	0.0215894282	-0.0013814531	0.0026505294	0.0138839139	-0.0008083737	0.00159586	-0.0018867333	-0.0011614886	-0.0009073986	0.0081709959	-0.0009965554	0.0007828493	-0.0041767885	0.0005694194	-0.0003893657	0.0025976263	0.0001269276	0.0005094401	0.0074648056	0.0025968892	0.0024565375	-0.0022105256	0.0011139262	0.0005638961
329	-0.0106423767	-0.10758628	-0.0436168686	0.0008701912	-0.0517452434	-0.0201391615	-0.0039039103	-0.0541019961	-0.0213267095	-0.0038868496	-0.0260612331	-0.0106715038	-0.0052198595	-0.0642074198	-0.025668541	-0.0045799268	-0.0392607637	-0.0159685444	-0.0027604559	-0.032924667	-0.0131950388	-0.0007529132	-0.0083706211	-0.0034694069	0.0028547787	0.0267004296	0.0107325427	0.0027318322	0.0301203188	0.0118037499	0.0031989033	0.0376112647	0.0150292562	0.0051033106	0.0648026243	0.0257323943	0.0182881765	0.157996967	0.0644303337	0.0089271199	0.204706997	0.0800886303
345	0.0080168452	-0.0390855968	-0.0127609791	-0.0018518036	0.0171264987	0.0060096034	0.0011618056	0.0021424964	0.0011555962	-0.0093603386	0.0318658464	0.0098004295	-0.0105879242	0.0484628826	0.0154944416	-0.0007454425	-0.0025595645	-0.0012696892	-0.0021314304	0.0064971624	0.001794963	-0.0011474314	0.0025788415	0.0005296816	0.0022959001	-0.0034784102	-0.000573002	0.0111248186	-0.0449992642	-0.014259466	0.0010680555	-0.0054110144	-0.0017676929	0.0055827485	-0.0211281534	-0.0064562876	-0.0023173087	0.0281231459	0.0101626581	0.0052982685	-0.042789761	-0.0146563835
371	0.0889640674	-0.0236281455	0.0101609454	-0.299333006	0.0744510293	-0.0396210551	-0.0869311243	0.0264136158	-0.0117366035	-0.0369148068	0.0079560541	-0.0038457874	0.0042847982	0.0009064479	0.0001969631	0.0094863297	-0.0034597751	0.0020103706	0.0041203443	-0.003280543	-0.0004926317	0.0171289444	-0.006985106	0.0013023273	-0.0037024687	0.001678055	0.0009310062	0.0001922261	0.0027814026	-0.000194315	0.0723752305	-0.019925205	0.010590543	-0.019435728	0.0075456635	-0.0034922073	-0.22241123	0.0586030707	-0.0274617858	0.195944563	-0.0503057241	0.0242662095
632	-0.0057781232	-0.166499168	-0.0650438517	-0.011622468	-0.114589013	-0.0508276485	-0.0108812638	-0.2083904	-0.0731443986	-0.0177990999	-0.11291796	-0.0391205586	0.0181784388	0.0756020173	0.0331397727	0.0021134696	0.207627386	0.0735769942	0.01980073	0.275125444	0.0847551972	0.0098931221	0.147200465	0.0405305475	0.0092581892	0.217857957	0.082094036	0.0142845493	0.163441584	0.0661203265	-0.0135727711	-0.100510515	-0.0359547287	-0.0130369673	-0.172703668	-0.0609745607	-0.0246348847	-0.159216493	-0.0701777413	-0.0223654639	-0.261837393	-0.102292851
710	-0.0325724855	-0.0042605628	-0.0114838537	-0.136319056	-0.0112574613	-0.0409889445	-0.0233796537	-0.0171007831	-0.0344927795	-0.0426136516	0.0003199237	-0.0179153327	0.261521488	-0.0213563517	0.0525147803	-0.192994103	-0.0013215415	-0.0717946813	-0.710018218	0.0281219017	-0.176240444	-0.298963547	0.0094225761	-0.0693803281	0.115733542	-0.0022856479	0.0217432454	0.0775106028	-0.0056294045	0.0129237585	0.0127173169	-0.0138957379	-0.0168791767	0.0206010677	-0.0148265176	-0.0218030456	0.233320028	-0.0265770517	0.0719442293	-0.096627228	-0.0136071937	-0.0183940679
749	0.0128075704	-0.0610402785	-0.338556051	0.0004702022	-0.0122302184	-0.0362472385	0.0136121353	-0.0924237147	-0.480438143	-0.0002498127	-0.0408907011	-0.212022573	0.0124146631	-0.0653668642	-0.34854573	0.0053624483	-0.0652285367	-0.358611137	0.012135407	0.0143837212	0.0650125369	0.0059141191	0.013262393	0.0385178067	0.0103699062	-0.0665367767	-0.37479189	0.0073009147	-0.059760727	-0.32109943	0.0073275259	-0.0614286251	-0.30452311	0.0072080917	-0.0830928683	-0.419369549	-0.0031888275	-0.0020330199	0.0490860417	0.0013573178	-0.0235429797	-0.0927762762
803	0.0008340305	-0.0107954228	-0.003806978	0.0013914072	-0.0087125637	-0.0027469301	-0.0024270457	-0.0077172699	0.003095198	-0.0012325004	-0.0030761666	0.0008602858	0.001436541	0.0059992131	0.0171299726	-0.0017185289	0.0075149648	0.0163018089	0.0198028721	-0.0189650897	-0.0210727714	0.0114002787	-0.0121634426	-0.0159895942	-0.0056362818	0.0081700385	0.0088304933	-0.0030163492	0.0069329971	0.0072623091	-0.0058221733	0.0058041588	0.0071681771	0.0004323027	-0.0005787631	0.0040978128	-0.0050156522	-0.0125936149	-0.0142207686	0.0072968528	-0.01537982	-0.0097639803
995	0.0073716412	-0.0266730487	-0.0407062694	-0.009590881	0.0540562384	-0.0080666617	0.0254561175	0.281798154	0.214593947	0.0190604031	0.0378386229	0.0506904051	-0.0064344555	0.0036500362	-0.0122639658	-0.0008717036	0.147703409	0.0922688916	-0.0195579827	-0.0715011358	-0.0688016564	-0.0031854485	0.0531990305	0.0285877921	-0.016271377	-0.165847883	-0.123103462	0.0196851455	-0.102303885	-0.073847577	-0.0048654238	0.0931681022	0.043466825	-0.0532455407	-0.276274174	-0.243293986	0.0791738927	0.396509528	0.343558401	0.0525407493	0.306959361	0.264044434
1036	-0.160666555	0.106333561	-0.0427560136	-0.0863298923	-0.0030643998	0.0178225227	-0.0269793887	0.0209384039	-0.0410750508	0.0105970297	-0.052385848	0.0038528526	0.000907867	0.003258992	0.0328041278	0.220306247	-0.0735767782	-0.0138152502	-0.785795987	0.332897007	0.113375127	-0.568539262	0.345083207	-0.0552154593	-0.0794968978	0.0093637202	0.0209376048	-0.0206840169	0.0158166364	-0.0246405546	0.135613397	-0.0169326346	-0.0216874462	0.272891104	-0.157804579	0.0222395714	0.450784028	-0.168136328	-0.0330145732	-0.279414088	0.140128002	0.0807801709
1070	-0.142954931	0.0220638607	-0.0603885688	-0.0002707453	-0.0245992187	-0.0070426152	0.0090570189	-0.0007983874	-0.0084489361	-0.0630149618	-0.030715568	-0.0239005461	0.0554542243	-0.0023770027	0.0125548113	-0.0164914858	0.0390170291	0.0177432895	0.0147335967	-0.044222448	-0.0115584312	-0.137113735	0.0401599184	-0.0368347801	0.0197670143	0.0195140056	0.0239225421	0.0509617962	-0.0229852125	-0.0219477415	0.0955857113	0.003142403	0.0327602811	0.175921217	-0.0229179785	0.0400985442	0.11690148	-0.0125388661	0.0102829747	-0.16829133	0.0510558411	-0.0040215841
1109	-0.0515245125	-0.0210794155	-0.0523765497	0.0020916211	0.0054305852	0.020391427	-0.0524488986	0.0063729575	-0.0224529617	0.0552043207	-0.0135004604	0.0141451703	0.00266498	0.006192266	0.0177844577	-0.0389131941	-0.00227948	-0.0145336716	-0.0804941878	0.0509729385	0.0366609767	0.125806525	-0.0872809514	-0.0665761083	-0.150654092	0.0755059794	0.0278429911	0.0891763493	-0.0263212323	0.0002744489	0.0627218485	-0.102002062	-0.0767033622	0.0449596718	-0.0166838709	0.0060197082	-0.0137714492	-0.0328922123	-0.0421205275	0.0254345555	0.0450800471	0.0634731129
1143	0.0932198837	-0.017472012	0.0301157758	0.0573309734	-0.0186867397	-0.0168355033	0.0245671328	0.0008688766	0.0178196803	-0.174869344	-0.0121201435	-0.0640704706	-0.0124887377	0.0032149556	0.0113284402	0.053969644	-0.0052522724	0.0086970581	0.0906145349	-0.0032252581	0.021309603	-0.101016015	-0.0174308009	-0.0528599545	0.0945286974	-0.0025594542	0.0186396409	-0.0286958721	0.0075611612	0.0006565577	0.209345981	-0.0039411606	0.0645260587	0.0343020447	0.0203357916	0.0398616903	0.232861921	-0.0253710076	0.0347988419	-0.168197975	0.0148714408	-0.0252343826
1404	-0.163259879	-0.172714755	-0.187116757	-0.832343638	-0.424838454	-0.391571999	0.349323124	0.526741982	0.562240839	0.344102442	-0.3443546	-0.432528973	-0.499702245	0.279526621	0.256654888	-0.164204344	0.846204877	0.974174678	0.794995964	-0.916428328	-1.11848235	0.716510653	-0.00984562	-0.0489693955	-0.252239078	-0.323400915	-0.292132616	-0.4048599	0.769091785	0.954958916	0.297716498	-0.563863933	-0.726009905	0.331608772	0.0760442838	0.0120551102	-0.498200446	-0.0085294331	-0.0156397894	-0.395331681	-0.239854574	-0.218881011
1481	0.643987954	0.264735967	-0.828383505	-0.279178947	-0.356981069	0.185887963	0.776350677	-0.212413013	-0.238162696	0.269774914	-0.158355698	0.179710388	-6.15186596	1.83083034	1.61257744	0.0249456801	0.383573502	-0.724094689	-2.03190017	0.586063027	0.615945041	-0.0119015733	0.109636433	-0.0707706437	0.378266841	0.365880877	-0.614345789	-0.81240207	-0.318076938	0.807638347	0.321950257	-0.296707749	0.23279883	0.633544683	-0.130735233	-0.36995393	-1.49805999	0.350276321	0.570087671	2.19367003	-0.385357291	-1.09051001
1539	0.0469341129	-0.0187506452	-0.0656597838	0.717894733	-0.0337475128	-0.0969689488	-0.218535334	0.014293245	-0.0014109665	-0.244502947	0.0019244832	0.121877186	0.876137078	-0.0391278639	0.147368804	0.0938962698	-0.0102842106	-0.0555323251	-0.981217444	-0.0076644397	-0.0842173994	-0.624039769	0.0178953782	-0.0507344939	-0.0013024245	0.0803787857	0.0438750051	0.191441476	-0.0039631962	-0.0018119556	0.249587357	-0.0167472828	0.229781002	0.0743571296	-0.0053224424	0.0105136745	0.474980086	-0.0293607302	0.324600041	-0.0682890862	-0.0292196758	-0.122136869
